phi1    Phi     phi2    volume
-123.75000 12.50000 123.75000 4.01143
-123.75000 12.50000 128.75000 3.56085
-123.75000 12.50000 133.75000 2.63065
-123.75000 12.50000 138.75000 1.84540
-123.75000 12.50000 143.75000 1.44568
-123.75000 12.50000 148.75000 1.31236
-123.75000 12.50000 153.75000 1.28238
-123.75000 12.50000 158.75000 1.27779
-123.75000 12.50000 163.75000 1.27731
-123.75000 12.50000 168.75000 1.27727
-123.75000 12.50000 173.75000 1.27727
-123.75000 12.50000 178.75000 1.27727
-123.75000 12.50000 -176.25000 1.27727
-123.75000 12.50000 -171.25000 1.27727
-123.75000 12.50000 -166.25000 1.27727
-123.75000 12.50000 -161.25000 1.27727
-123.75000 12.50000 -156.25000 1.27727
-123.75000 12.50000 -151.25000 1.27727
-101.25000 12.50000 11.25000 1.27727
-101.25000 12.50000 16.25000 1.27727
-101.25000 12.50000 21.25000 1.27727
-101.25000 12.50000 26.25000 1.27727
-101.25000 12.50000 31.25000 1.27727
-101.25000 12.50000 36.25000 1.27727
-101.25000 12.50000 41.25000 1.27727
-101.25000 12.50000 46.25000 1.27727
-101.25000 12.50000 51.25000 1.27727
-101.25000 12.50000 56.25000 1.27728
-101.25000 12.50000 61.25000 1.27731
-101.25000 12.50000 66.25000 1.27787
-101.25000 12.50000 71.25000 1.28323
-101.25000 12.50000 76.25000 1.31809
-101.25000 12.50000 81.25000 1.47220
-101.25000 12.50000 86.25000 1.92964
-101.25000 12.50000 91.25000 2.81450
-101.25000 12.50000 96.25000 3.83626
-101.25000 12.50000 101.25000 4.29272
-101.25000 12.50000 106.25000 3.79432
-101.25000 12.50000 111.25000 2.76468
-101.25000 12.50000 116.25000 1.89835
-101.25000 12.50000 121.25000 1.45994
-101.25000 12.50000 126.25000 1.31494
-101.25000 12.50000 131.25000 1.28269
-101.25000 12.50000 136.25000 1.27781
-101.25000 12.50000 141.25000 1.27731
-101.25000 12.50000 146.25000 1.27727
-101.25000 12.50000 151.25000 1.27727
-101.25000 12.50000 156.25000 1.27727
-101.25000 12.50000 161.25000 1.27727
-101.25000 12.50000 166.25000 1.27727
-101.25000 12.50000 171.25000 1.27727
-101.25000 12.50000 176.25000 1.27727
-101.25000 12.50000 -178.75000 1.27727
-101.25000 12.50000 -173.75000 1.27727
-78.75000 12.50000 -11.25000 1.27727
-78.75000 12.50000 -6.25000 1.27727
-78.75000 12.50000 -1.25000 1.27727
-78.75000 12.50000 3.75000 1.27727
-78.75000 12.50000 8.75000 1.27727
-78.75000 12.50000 13.75000 1.27727
-78.75000 12.50000 18.75000 1.27727
-78.75000 12.50000 23.75000 1.27727
-78.75000 12.50000 28.75000 1.27727
-78.75000 12.50000 33.75000 1.27727
-78.75000 12.50000 38.75000 1.27731
-78.75000 12.50000 43.75000 1.27781
-78.75000 12.50000 48.75000 1.28269
-78.75000 12.50000 53.75000 1.31494
-78.75000 12.50000 58.75000 1.45994
-78.75000 12.50000 63.75000 1.90821
-78.75000 12.50000 68.75000 2.77707
-78.75000 12.50000 73.75000 3.80768
-78.75000 12.50000 78.75000 4.30508
-78.75000 12.50000 83.75000 3.83626
-78.75000 12.50000 88.75000 2.81450
-78.75000 12.50000 93.75000 1.92964
-78.75000 12.50000 98.75000 1.47220
-78.75000 12.50000 103.75000 1.31809
-78.75000 12.50000 108.75000 1.28323
-78.75000 12.50000 113.75000 1.27787
-78.75000 12.50000 118.75000 1.27731
-78.75000 12.50000 123.75000 1.27728
-78.75000 12.50000 128.75000 1.27727
-78.75000 12.50000 133.75000 1.27727
-78.75000 12.50000 138.75000 1.27727
-78.75000 12.50000 143.75000 1.27727
-78.75000 12.50000 148.75000 1.27727
-78.75000 12.50000 153.75000 1.27727
-78.75000 12.50000 158.75000 1.27727
-78.75000 12.50000 163.75000 1.27727
-56.25000 12.50000 -33.75000 1.27727
-56.25000 12.50000 -28.75000 1.27727
-56.25000 12.50000 -23.75000 1.27727
-56.25000 12.50000 -18.75000 1.27727
-56.25000 12.50000 -13.75000 1.27727
-56.25000 12.50000 -8.75000 1.27727
-56.25000 12.50000 -3.75000 1.27727
-56.25000 12.50000 1.25000 1.27727
-56.25000 12.50000 6.25000 1.27727
-56.25000 12.50000 11.25000 1.27727
-56.25000 12.50000 16.25000 1.27731
-56.25000 12.50000 21.25000 1.27779
-56.25000 12.50000 26.25000 1.28238
-56.25000 12.50000 31.25000 1.32494
-56.25000 12.50000 36.25000 1.46783
-56.25000 12.50000 41.25000 1.87878
-56.25000 12.50000 46.25000 2.67373
-56.25000 12.50000 51.25000 3.60851
-56.25000 12.50000 56.25000 4.05664
-56.25000 12.50000 61.25000 3.63825
-56.25000 12.50000 66.25000 2.70458
-56.25000 12.50000 71.25000 1.89107
-56.25000 12.50000 76.25000 1.45762
-56.25000 12.50000 81.25000 1.31544
-56.25000 12.50000 86.25000 1.28291
-56.25000 12.50000 91.25000 1.27785
-56.25000 12.50000 96.25000 1.27731
-56.25000 12.50000 101.25000 1.27728
-56.25000 12.50000 106.25000 1.27727
-56.25000 12.50000 111.25000 1.27727
-56.25000 12.50000 116.25000 1.27727
-56.25000 12.50000 121.25000 1.27727
-56.25000 12.50000 126.25000 1.27727
-56.25000 12.50000 131.25000 1.27727
-56.25000 12.50000 136.25000 1.27727
-56.25000 12.50000 141.25000 1.27727
-33.75000 12.50000 -56.25000 1.27727
-33.75000 12.50000 -51.25000 1.27727
-33.75000 12.50000 -46.25000 1.27727
-33.75000 12.50000 -41.25000 1.27727
-33.75000 12.50000 -36.25000 1.27727
-33.75000 12.50000 -31.25000 1.27727
-33.75000 12.50000 -26.25000 1.27727
-33.75000 12.50000 -21.25000 1.27727
-33.75000 12.50000 -16.25000 1.27727
-33.75000 12.50000 -11.25000 1.27728
-33.75000 12.50000 -6.25000 1.27731
-33.75000 12.50000 -1.25000 1.27785
-33.75000 12.50000 3.75000 1.29530
-33.75000 12.50000 8.75000 1.35355
-33.75000 12.50000 13.75000 1.52047
-33.75000 12.50000 18.75000 1.96875
-33.75000 12.50000 23.75000 2.80003
-33.75000 12.50000 28.75000 3.73904
-33.75000 12.50000 33.75000 4.14718
-33.75000 12.50000 38.75000 3.67704
-33.75000 12.50000 43.75000 2.71702
-33.75000 12.50000 48.75000 1.89187
-33.75000 12.50000 53.75000 1.47043
-33.75000 12.50000 58.75000 1.32360
-33.75000 12.50000 63.75000 1.28238
-33.75000 12.50000 68.75000 1.27779
-33.75000 12.50000 73.75000 1.27731
-33.75000 12.50000 78.75000 1.27727
-33.75000 12.50000 83.75000 1.27727
-33.75000 12.50000 88.75000 1.27727
-33.75000 12.50000 93.75000 1.27727
-33.75000 12.50000 98.75000 1.27727
-33.75000 12.50000 103.75000 1.27727
-33.75000 12.50000 108.75000 1.27727
-33.75000 12.50000 113.75000 1.27727
-33.75000 12.50000 118.75000 1.27727
-11.25000 12.50000 -78.75000 1.27727
-11.25000 12.50000 -73.75000 1.27727
-11.25000 12.50000 -68.75000 1.27727
-11.25000 12.50000 -63.75000 1.27727
-11.25000 12.50000 -58.75000 1.27727
-11.25000 12.50000 -53.75000 1.27727
-11.25000 12.50000 -48.75000 1.27727
-11.25000 12.50000 -43.75000 1.27727
-11.25000 12.50000 -38.75000 1.27727
-11.25000 12.50000 -33.75000 1.27728
-11.25000 12.50000 -28.75000 1.28839
-11.25000 12.50000 -23.75000 1.29332
-11.25000 12.50000 -18.75000 1.31846
-11.25000 12.50000 -13.75000 1.37752
-11.25000 12.50000 -8.75000 1.56861
-11.25000 12.50000 -3.75000 2.07389
-11.25000 12.50000 1.25000 3.00794
-11.25000 12.50000 6.25000 4.06485
-11.25000 12.50000 11.25000 4.52864
-11.25000 12.50000 16.25000 4.00612
-11.25000 12.50000 21.25000 2.92996
-11.25000 12.50000 26.25000 2.01076
-11.25000 12.50000 31.25000 1.52701
-11.25000 12.50000 36.25000 1.35056
-11.25000 12.50000 41.25000 1.29302
-11.25000 12.50000 46.25000 1.27781
-11.25000 12.50000 51.25000 1.27731
-11.25000 12.50000 56.25000 1.27727
-11.25000 12.50000 61.25000 1.27727
-11.25000 12.50000 66.25000 1.27727
-11.25000 12.50000 71.25000 1.27727
-11.25000 12.50000 76.25000 1.27727
-11.25000 12.50000 81.25000 1.27727
-11.25000 12.50000 86.25000 1.27727
-11.25000 12.50000 91.25000 1.27727
-11.25000 12.50000 96.25000 1.27727
11.25000 12.50000 -101.25000 1.27727
11.25000 12.50000 -96.25000 1.27727
11.25000 12.50000 -91.25000 1.27727
11.25000 12.50000 -86.25000 1.27727
11.25000 12.50000 -81.25000 1.27727
11.25000 12.50000 -76.25000 1.27727
11.25000 12.50000 -71.25000 1.27727
11.25000 12.50000 -66.25000 1.27727
11.25000 12.50000 -61.25000 1.28746
11.25000 12.50000 -56.25000 1.29335
11.25000 12.50000 -51.25000 1.30117
11.25000 12.50000 -46.25000 1.31118
11.25000 12.50000 -41.25000 1.33703
11.25000 12.50000 -36.25000 1.39501
11.25000 12.50000 -31.25000 1.57695
11.25000 12.50000 -26.25000 2.06323
11.25000 12.50000 -21.25000 2.98135
11.25000 12.50000 -16.25000 4.05276
11.25000 12.50000 -11.25000 4.56752
11.25000 12.50000 -6.25000 4.09411
11.25000 12.50000 -1.25000 3.02715
11.25000 12.50000 3.75000 2.08394
11.25000 12.50000 8.75000 1.57139
11.25000 12.50000 13.75000 1.37535
11.25000 12.50000 18.75000 1.31360
11.25000 12.50000 23.75000 1.27787
11.25000 12.50000 28.75000 1.27731
11.25000 12.50000 33.75000 1.27728
11.25000 12.50000 38.75000 1.27727
11.25000 12.50000 43.75000 1.27727
11.25000 12.50000 48.75000 1.27727
11.25000 12.50000 53.75000 1.27727
11.25000 12.50000 58.75000 1.27727
11.25000 12.50000 63.75000 1.27727
11.25000 12.50000 68.75000 1.27727
11.25000 12.50000 73.75000 1.27727
33.75000 12.50000 -123.75000 1.27727
33.75000 12.50000 -118.75000 1.27727
33.75000 12.50000 -113.75000 1.27727
33.75000 12.50000 -108.75000 1.27727
33.75000 12.50000 -103.75000 1.27727
33.75000 12.50000 -98.75000 1.27727
33.75000 12.50000 -93.75000 1.27727
33.75000 12.50000 -88.75000 1.28766
33.75000 12.50000 -83.75000 1.29503
33.75000 12.50000 -78.75000 1.30577
33.75000 12.50000 -73.75000 1.32028
33.75000 12.50000 -68.75000 1.33883
33.75000 12.50000 -63.75000 1.36415
33.75000 12.50000 -58.75000 1.42703
33.75000 12.50000 -53.75000 1.59406
33.75000 12.50000 -48.75000 2.03162
33.75000 12.50000 -43.75000 2.85464
33.75000 12.50000 -38.75000 3.81445
33.75000 12.50000 -33.75000 4.27672
33.75000 12.50000 -28.75000 3.85428
33.75000 12.50000 -23.75000 2.89665
33.75000 12.50000 -18.75000 2.04500
33.75000 12.50000 -13.75000 1.57700
33.75000 12.50000 -8.75000 1.39281
33.75000 12.50000 -3.75000 1.32974
33.75000 12.50000 1.25000 1.29991
33.75000 12.50000 6.25000 1.29059
33.75000 12.50000 11.25000 1.27728
33.75000 12.50000 16.25000 1.27727
33.75000 12.50000 21.25000 1.27727
33.75000 12.50000 26.25000 1.27727
33.75000 12.50000 31.25000 1.27727
33.75000 12.50000 36.25000 1.27727
33.75000 12.50000 41.25000 1.27727
33.75000 12.50000 46.25000 1.27727
33.75000 12.50000 51.25000 1.27727
56.25000 12.50000 -146.25000 1.27727
56.25000 12.50000 -141.25000 1.27727
56.25000 12.50000 -136.25000 1.27727
56.25000 12.50000 -131.25000 1.27727
56.25000 12.50000 -126.25000 1.27727
56.25000 12.50000 -121.25000 1.27727
56.25000 12.50000 -116.25000 1.27727
56.25000 12.50000 -111.25000 1.29058
56.25000 12.50000 -106.25000 1.30070
56.25000 12.50000 -101.25000 1.31592
56.25000 12.50000 -96.25000 1.33720
56.25000 12.50000 -91.25000 1.36517
56.25000 12.50000 -86.25000 1.40292
56.25000 12.50000 -81.25000 1.47108
56.25000 12.50000 -76.25000 1.64832
56.25000 12.50000 -71.25000 2.11197
56.25000 12.50000 -66.25000 2.94666
56.25000 12.50000 -61.25000 3.88929
56.25000 12.50000 -56.25000 4.30304
56.25000 12.50000 -51.25000 3.83739
56.25000 12.50000 -46.25000 2.87488
56.25000 12.50000 -41.25000 2.04595
56.25000 12.50000 -36.25000 1.59912
56.25000 12.50000 -31.25000 1.42227
56.25000 12.50000 -26.25000 1.35043
56.25000 12.50000 -21.25000 1.32258
56.25000 12.50000 -16.25000 1.30502
56.25000 12.50000 -11.25000 1.29335
56.25000 12.50000 -6.25000 1.27727
56.25000 12.50000 -1.25000 1.27727
56.25000 12.50000 3.75000 1.27727
56.25000 12.50000 8.75000 1.27727
56.25000 12.50000 13.75000 1.27727
56.25000 12.50000 18.75000 1.27727
56.25000 12.50000 23.75000 1.27727
56.25000 12.50000 28.75000 1.27727
78.75000 12.50000 -168.75000 1.27727
78.75000 12.50000 -163.75000 1.27727
78.75000 12.50000 -158.75000 1.27727
78.75000 12.50000 -153.75000 1.27727
78.75000 12.50000 -148.75000 1.27727
78.75000 12.50000 -143.75000 1.27727
78.75000 12.50000 -138.75000 1.27727
78.75000 12.50000 -133.75000 1.28966
78.75000 12.50000 -128.75000 1.29989
78.75000 12.50000 -123.75000 1.31592
78.75000 12.50000 -118.75000 1.33927
78.75000 12.50000 -113.75000 1.37125
78.75000 12.50000 -108.75000 1.41576
78.75000 12.50000 -103.75000 1.49549
78.75000 12.50000 -98.75000 1.69641
78.75000 12.50000 -93.75000 2.19744
78.75000 12.50000 -88.75000 3.11700
78.75000 12.50000 -83.75000 4.15958
78.75000 12.50000 -78.75000 4.63212
78.75000 12.50000 -73.75000 4.12077
78.75000 12.50000 -68.75000 3.06071
78.75000 12.50000 -63.75000 2.15127
78.75000 12.50000 -58.75000 1.65685
78.75000 12.50000 -53.75000 1.46563
78.75000 12.50000 -48.75000 1.39149
78.75000 12.50000 -43.75000 1.35185
78.75000 12.50000 -38.75000 1.32471
78.75000 12.50000 -33.75000 1.30577
78.75000 12.50000 -28.75000 1.29332
78.75000 12.50000 -23.75000 1.27727
78.75000 12.50000 -18.75000 1.27727
78.75000 12.50000 -13.75000 1.27727
78.75000 12.50000 -8.75000 1.27727
78.75000 12.50000 -3.75000 1.27727
78.75000 12.50000 1.25000 1.27727
78.75000 12.50000 6.25000 1.27727
90.00000 17.50000 -180.00000 0.77349
90.00000 17.50000 -175.00000 0.77349
90.00000 17.50000 -170.00000 0.77349
90.00000 17.50000 -165.00000 0.77349
90.00000 17.50000 -160.00000 0.77349
90.00000 17.50000 -155.00000 0.77349
90.00000 17.50000 -150.00000 0.77349
90.00000 17.50000 -145.00000 0.79259
90.00000 17.50000 -140.00000 0.80907
90.00000 17.50000 -135.00000 0.83546
90.00000 17.50000 -130.00000 0.87471
90.00000 17.50000 -125.00000 0.92922
90.00000 17.50000 -120.00000 1.00249
90.00000 17.50000 -115.00000 1.11194
90.00000 17.50000 -110.00000 1.32593
90.00000 17.50000 -105.00000 1.79113
90.00000 17.50000 -100.00000 2.60813
90.00000 17.50000 -95.00000 3.53074
90.00000 17.50000 -90.00000 3.95507
90.00000 17.50000 -85.00000 3.53074
90.00000 17.50000 -80.00000 2.60813
90.00000 17.50000 -75.00000 1.79113
90.00000 17.50000 -70.00000 1.32593
90.00000 17.50000 -65.00000 1.11194
90.00000 17.50000 -60.00000 1.00249
90.00000 17.50000 -55.00000 0.92922
90.00000 17.50000 -50.00000 0.87471
90.00000 17.50000 -45.00000 0.83546
90.00000 17.50000 -40.00000 0.80907
90.00000 17.50000 -35.00000 0.79259
90.00000 17.50000 -30.00000 0.77349
90.00000 17.50000 -25.00000 0.77349
90.00000 17.50000 -20.00000 0.77349
90.00000 17.50000 -15.00000 0.77349
90.00000 17.50000 -10.00000 0.77349
90.00000 17.50000 -5.00000 0.77349
106.36364 17.50000 163.63636 0.77349
106.36364 17.50000 168.63636 0.77349
106.36364 17.50000 173.63636 0.77349
106.36364 17.50000 178.63636 0.77349
106.36364 17.50000 -176.36364 0.77349
106.36364 17.50000 -171.36364 0.77349
106.36364 17.50000 -166.36364 0.77349
106.36364 17.50000 -161.36364 0.78523
106.36364 17.50000 -156.36364 0.79624
106.36364 17.50000 -151.36364 0.81468
106.36364 17.50000 -146.36364 0.84331
106.36364 17.50000 -141.36364 0.88483
106.36364 17.50000 -136.36364 0.94304
106.36364 17.50000 -131.36364 1.03256
106.36364 17.50000 -126.36364 1.20904
106.36364 17.50000 -121.36364 1.59697
106.36364 17.50000 -116.36364 2.29862
106.36364 17.50000 -111.36364 3.13581
106.36364 17.50000 -106.36364 3.59169
106.36364 17.50000 -101.36364 3.30488
106.36364 17.50000 -96.36364 2.52233
106.36364 17.50000 -91.36364 1.78096
106.36364 17.50000 -86.36364 1.34023
106.36364 17.50000 -81.36364 1.13223
106.36364 17.50000 -76.36364 1.02424
106.36364 17.50000 -71.36364 0.94987
106.36364 17.50000 -66.36364 0.89223
106.36364 17.50000 -61.36364 0.84887
106.36364 17.50000 -56.36364 0.81843
106.36364 17.50000 -51.36364 0.79858
106.36364 17.50000 -46.36364 0.78657
106.36364 17.50000 -41.36364 0.77349
106.36364 17.50000 -36.36364 0.77349
106.36364 17.50000 -31.36364 0.77349
106.36364 17.50000 -26.36364 0.77349
106.36364 17.50000 -21.36364 0.77349
122.72727 17.50000 147.27273 0.77349
122.72727 17.50000 152.27273 0.77349
122.72727 17.50000 157.27273 0.77349
122.72727 17.50000 162.27273 0.77349
122.72727 17.50000 167.27273 0.77349
122.72727 17.50000 172.27273 0.77349
122.72727 17.50000 177.27273 0.77349
122.72727 17.50000 -177.72727 0.77349
122.72727 17.50000 -172.72727 0.78557
122.72727 17.50000 -167.72727 0.79618
122.72727 17.50000 -162.72727 0.81335
122.72727 17.50000 -157.72727 0.83937
122.72727 17.50000 -152.72727 0.87799
122.72727 17.50000 -147.72727 0.94235
122.72727 17.50000 -142.72727 1.07796
122.72727 17.50000 -137.72727 1.38124
122.72727 17.50000 -132.72727 1.92641
122.72727 17.50000 -127.72727 2.57293
122.72727 17.50000 -122.72727 2.92947
122.72727 17.50000 -117.72727 2.72390
122.72727 17.50000 -112.72727 2.13857
122.72727 17.50000 -107.72727 1.57695
122.72727 17.50000 -102.72727 1.23963
122.72727 17.50000 -97.72727 1.07909
122.72727 17.50000 -92.72727 0.99440
122.72727 17.50000 -87.72727 0.93400
122.72727 17.50000 -82.72727 0.88513
122.72727 17.50000 -77.72727 0.84678
122.72727 17.50000 -72.72727 0.81871
122.72727 17.50000 -67.72727 0.79966
122.72727 17.50000 -62.72727 0.78766
122.72727 17.50000 -57.72727 0.77349
122.72727 17.50000 -52.72727 0.77349
122.72727 17.50000 -47.72727 0.77349
122.72727 17.50000 -42.72727 0.77349
122.72727 17.50000 -37.72727 0.77349
139.09091 17.50000 130.90909 0.77349
139.09091 17.50000 135.90909 0.77349
139.09091 17.50000 140.90909 0.77349
139.09091 17.50000 145.90909 0.77349
139.09091 17.50000 150.90909 0.77349
139.09091 17.50000 155.90909 0.77349
139.09091 17.50000 160.90909 0.77349
139.09091 17.50000 165.90909 0.77349
139.09091 17.50000 170.90909 0.77349
139.09091 17.50000 175.90909 0.78426
139.09091 17.50000 -179.09091 0.79303
139.09091 17.50000 -174.09091 0.80700
139.09091 17.50000 -169.09091 0.83010
139.09091 17.50000 -164.09091 0.87782
139.09091 17.50000 -159.09091 1.00038
139.09091 17.50000 -154.09091 1.29301
139.09091 17.50000 -149.09091 1.80806
139.09091 17.50000 -144.09091 2.37753
139.09091 17.50000 -139.09091 2.63399
139.09091 17.50000 -134.09091 2.38266
139.09091 17.50000 -129.09091 1.84189
139.09091 17.50000 -124.09091 1.36797
139.09091 17.50000 -119.09091 1.10390
139.09091 17.50000 -114.09091 0.98839
139.09091 17.50000 -109.09091 0.93174
139.09091 17.50000 -104.09091 0.89154
139.09091 17.50000 -99.09091 0.85792
139.09091 17.50000 -94.09091 0.83053
139.09091 17.50000 -89.09091 0.80974
139.09091 17.50000 -84.09091 0.79512
139.09091 17.50000 -79.09091 0.78558
139.09091 17.50000 -74.09091 0.77349
139.09091 17.50000 -69.09091 0.77349
139.09091 17.50000 -64.09091 0.77349
139.09091 17.50000 -59.09091 0.77349
139.09091 17.50000 -54.09091 0.77349
155.45455 17.50000 114.54545 0.77349
155.45455 17.50000 119.54545 0.77349
155.45455 17.50000 124.54545 0.77349
155.45455 17.50000 129.54545 0.77349
155.45455 17.50000 134.54545 0.77349
155.45455 17.50000 139.54545 0.77349
155.45455 17.50000 144.54545 0.77349
155.45455 17.50000 149.54545 0.77349
155.45455 17.50000 154.54545 0.77349
155.45455 17.50000 159.54545 0.77349
155.45455 17.50000 164.54545 0.77353
155.45455 17.50000 169.54545 0.78898
155.45455 17.50000 174.54545 0.80296
155.45455 17.50000 179.54545 0.84412
155.45455 17.50000 -175.45455 0.97889
155.45455 17.50000 -170.45455 1.33131
155.45455 17.50000 -165.45455 1.96184
155.45455 17.50000 -160.45455 2.63927
155.45455 17.50000 -155.45455 2.89642
155.45455 17.50000 -150.45455 2.52649
155.45455 17.50000 -145.45455 1.84534
155.45455 17.50000 -140.45455 1.29253
155.45455 17.50000 -135.45455 1.01181
155.45455 17.50000 -130.45455 0.90764
155.45455 17.50000 -125.45455 0.86850
155.45455 17.50000 -120.45455 0.84507
155.45455 17.50000 -115.45455 0.82573
155.45455 17.50000 -110.45455 0.80956
155.45455 17.50000 -105.45455 0.79694
155.45455 17.50000 -100.45455 0.78781
155.45455 17.50000 -95.45455 0.77349
155.45455 17.50000 -90.45455 0.77349
155.45455 17.50000 -85.45455 0.77349
155.45455 17.50000 -80.45455 0.77349
155.45455 17.50000 -75.45455 0.77349
155.45455 17.50000 -70.45455 0.77349
171.81818 17.50000 98.18182 0.77349
171.81818 17.50000 103.18182 0.77349
171.81818 17.50000 108.18182 0.77349
171.81818 17.50000 113.18182 0.77349
171.81818 17.50000 118.18182 0.77349
171.81818 17.50000 123.18182 0.77349
171.81818 17.50000 128.18182 0.77349
171.81818 17.50000 133.18182 0.77349
171.81818 17.50000 138.18182 0.77349
171.81818 17.50000 143.18182 0.77349
171.81818 17.50000 148.18182 0.77352
171.81818 17.50000 153.18182 0.77402
171.81818 17.50000 158.18182 0.78933
171.81818 17.50000 163.18182 0.82556
171.81818 17.50000 168.18182 0.96578
171.81818 17.50000 173.18182 1.36342
171.81818 17.50000 178.18182 2.11388
171.81818 17.50000 -176.81818 2.96149
171.81818 17.50000 -171.81818 3.32195
171.81818 17.50000 -166.81818 2.89275
171.81818 17.50000 -161.81818 2.04169
171.81818 17.50000 -156.81818 1.33653
171.81818 17.50000 -151.81818 0.98091
171.81818 17.50000 -146.81818 0.85881
171.81818 17.50000 -141.81818 0.82427
171.81818 17.50000 -136.81818 0.81056
171.81818 17.50000 -131.81818 0.80074
171.81818 17.50000 -126.81818 0.79255
171.81818 17.50000 -121.81818 0.78606
171.81818 17.50000 -116.81818 0.77349
171.81818 17.50000 -111.81818 0.77349
171.81818 17.50000 -106.81818 0.77349
171.81818 17.50000 -101.81818 0.77349
171.81818 17.50000 -96.81818 0.77349
171.81818 17.50000 -91.81818 0.77349
171.81818 17.50000 -86.81818 0.77349
-171.81818 17.50000 81.81818 0.77349
-171.81818 17.50000 86.81818 0.77349
-171.81818 17.50000 91.81818 0.77349
-171.81818 17.50000 96.81818 0.77349
-171.81818 17.50000 101.81818 0.77349
-171.81818 17.50000 106.81818 0.77349
-171.81818 17.50000 111.81818 0.77349
