Phase	         x	         y	    Euler1	  Euler2	  Euler3
   2	  17730.00	   3930.00	    58.710    85.684    84.703
   4	  17760.00	   1050.00	     8.600   129.320    29.317
   4	  17760.00	   1080.00	     8.398   128.980    28.792
   4	  17760.00	   1170.00	    99.242   113.410    58.785
   4	  17760.00	   1200.00	    99.248   113.390    60.069
   4	  17760.00	   1230.00	    99.103   113.820    59.545
   4	  17760.00	   1260.00	    98.879   113.630    59.061
   4	  17760.00	   1380.00	   111.840   111.820   101.230
   4	  17760.00	   1410.00	   112.410   112.130   102.670
   4	  17760.00	   1440.00	   112.530   112.000   102.760
   4	  17760.00	   1530.00	   127.900    89.102    76.723
   4	  17760.00	   1590.00	   107.250   114.400    91.078
   4	  17760.00	   1650.00	   169.770   110.530   103.790
   1	  17760.00	   1680.00	    29.908    23.716    49.137
   1	  17760.00	   1710.00	    27.805    23.662    50.697
   4	  17760.00	   1740.00	    30.920    22.643   228.170
   1	  17760.00	   1770.00	    29.568    24.440    49.886
   2	  17760.00	   1830.00	     1.603   116.090    51.653
   2	  17760.00	   1860.00	     2.055   115.380    52.370
   2	  17760.00	   1890.00	     2.756   115.880    53.607
   2	  17760.00	   1980.00	     1.428   115.130    54.551
   2	  17760.00	   2010.00	     1.981   115.660    54.074
   2	  17760.00	   2040.00	     1.888   115.500    54.267
   2	  17760.00	   2070.00	     1.801   116.730    51.098
   2	  17760.00	   2100.00	     2.730   118.750    51.804
   2	  17760.00	   2130.00	     2.530   118.910    51.738
   2	  17760.00	   2160.00	     2.638   118.400    52.335
   2	  17760.00	   2190.00	     2.736   118.130    52.352
   2	  17760.00	   2220.00	     2.552   117.980    52.090
   2	  17760.00	   2250.00	     2.206   117.480    51.588
   2	  17760.00	   2280.00	     2.494   117.770    51.626
   1	  17760.00	   2340.00	   244.280    90.225   253.560
   2	  17760.00	   2460.00	    36.632    61.370    85.137
   1	  17760.00	   2490.00	   344.970    62.983    96.553
   2	  17760.00	   2640.00	    13.191   150.550    53.751
   2	  17760.00	   2700.00	    14.845   149.960    55.406
   1	  17760.00	   2910.00	   212.420    85.265    88.319
   4	  17760.00	   2940.00	   150.540    99.573   288.930
   2	  17760.00	   3090.00	    41.899    73.836   101.740
   1	  17760.00	   3270.00	     7.042   110.030   212.380
   2	  17760.00	   3360.00	   164.720   120.940    23.029
   1	  17760.00	   3390.00	   346.700    58.251    96.385
   1	  17760.00	   3570.00	   239.940   173.190   154.850
   1	  17760.00	   3600.00	   238.680   173.110   153.430
   1	  17760.00	   3780.00	   140.750    74.489   228.130
   1	  17760.00	   3810.00	   140.710    74.280   228.460
   1	  17760.00	   3840.00	   348.940    46.485   104.610
   4	  17760.00	   3900.00	   105.590   102.040   213.850
   4	  17790.00	   1140.00	    99.485   113.620    58.871
   4	  17790.00	   1170.00	    99.290   113.500    59.415
   4	  17790.00	   1200.00	    99.326   113.460    59.840
   4	  17790.00	   1230.00	    98.717   113.880    58.846
   4	  17790.00	   1260.00	    98.686   113.610    58.484
   4	  17790.00	   1290.00	    98.909   113.620    59.101
   4	  17790.00	   1320.00	    99.129   113.830    59.254
   4	  17790.00	   1350.00	    73.308   148.260    63.952
   4	  17790.00	   1410.00	   111.840   111.750   102.380
   4	  17790.00	   1440.00	   111.970   111.700   102.440
   4	  17790.00	   1470.00	   111.850   111.930   101.750
   1	  17790.00	   1530.00	   305.870    93.031   284.800
   4	  17790.00	   1590.00	   107.280   113.950    90.704
   2	  17790.00	   1830.00	     2.406   116.060    52.470
   2	  17790.00	   1860.00	   179.940    64.141    66.851
   2	  17790.00	   1980.00	     1.005   115.290    53.302
   2	  17790.00	   2040.00	     2.038   114.930    53.821
   2	  17790.00	   2070.00	     2.304   116.990    50.636
   2	  17790.00	   2100.00	     1.843   118.200    51.190
   2	  17790.00	   2130.00	     2.374   117.400    51.838
   2	  17790.00	   2160.00	     2.017   117.990    51.535
   2	  17790.00	   2190.00	     2.131   118.400    51.730
   2	  17790.00	   2220.00	     2.133   117.820    52.144
   2	  17790.00	   2670.00	    11.997   149.420    52.718
   2	  17790.00	   2700.00	    14.448   149.820    54.533
   1	  17790.00	   2820.00	   147.840    62.712    52.302
   1	  17790.00	   2880.00	   211.420    85.853    88.362
   1	  17790.00	   2910.00	   211.950    86.076    88.213
   1	  17790.00	   2940.00	   211.790    85.514    87.981
   2	  17790.00	   2970.00	   114.330   126.630    15.198
   2	  17790.00	   3150.00	    82.955   152.520    39.883
   1	  17790.00	   3240.00	     7.354   113.880   220.620
   2	  17790.00	   3270.00	   165.050   119.460    53.362
   2	  17790.00	   3330.00	   166.190   120.530   114.080
   1	  17790.00	   3660.00	   259.290   117.670   147.620
   1	  17790.00	   3690.00	   259.230   119.280   144.560
   1	  17790.00	   3720.00	   258.360   120.320   144.230
   2	  17790.00	   3870.00	   112.300     8.244    16.259
   2	  17790.00	   3960.00	    59.642    85.588    21.423
   2	  17790.00	   3990.00	    59.737    85.546    21.871
   4	  17820.00	   1020.00	     8.177   128.560    29.404
   4	  17820.00	   1080.00	     8.430   129.510    29.738
   1	  17820.00	   1110.00	   186.570    54.616   331.590
   1	  17820.00	   1170.00	   276.200    69.078   301.840
   4	  17820.00	   1230.00	    98.546   113.550    58.674
   4	  17820.00	   1290.00	    99.394   113.580    59.492
   4	  17820.00	   1320.00	    98.919   113.390    59.113
   4	  17820.00	   1350.00	    73.930   148.480    64.797
   4	  17820.00	   1380.00	    70.989   147.070    61.547
   4	  17820.00	   1440.00	   111.400   111.750   101.970
   1	  17820.00	   1650.00	   350.590    69.157   279.750
   4	  17820.00	   1710.00	    60.985   141.890    72.786
   4	  17820.00	   1770.00	   154.000   130.540   287.720
   4	  17820.00	   1800.00	   154.680   129.740   288.920
   2	  17820.00	   1860.00	     1.172   115.490    53.056
   2	  17820.00	   1980.00	     0.600   114.240    51.619
   2	  17820.00	   2010.00	     1.374   114.250    50.551
   2	  17820.00	   2100.00	     2.470   117.350    52.010
   2	  17820.00	   2130.00	     2.371   117.900    51.496
   2	  17820.00	   2160.00	     1.403   117.990    51.609
   2	  17820.00	   2190.00	     2.547   118.120    51.978
   2	  17820.00	   2250.00	     2.113   117.200    49.931
   4	  17820.00	   2370.00	   163.990    85.295    39.191
   4	  17820.00	   2400.00	   164.450    84.827   218.400
   4	  17820.00	   2430.00	   164.210    84.751   218.700
   1	  17820.00	   2490.00	   193.100    43.550   239.480
   2	  17820.00	   2640.00	     8.602   149.220    42.181
   1	  17820.00	   2820.00	   147.490    62.727    52.389
   3	  17820.00	   2940.00	    78.471   118.120    40.450
   4	  17820.00	   2970.00	   179.170   118.780   279.210
   2	  17820.00	   3060.00	    81.998   151.500    36.791
   2	  17820.00	   3210.00	   158.750   136.980    27.045
   2	  17820.00	   3270.00	   165.510   119.390    53.213
   2	  17820.00	   3330.00	   167.720   120.690   114.120
   1	  17820.00	   3630.00	   256.250   120.790   143.300
   1	  17820.00	   3690.00	   258.260   118.960   144.270
   4	  17820.00	   3720.00	    76.380    59.290   216.370
   4	  17820.00	   3810.00	    62.814    30.868   167.290
   1	  17820.00	   3930.00	   280.670    20.566   141.840
   2	  17820.00	   3960.00	    60.171    85.608    20.704
   4	  17850.00	   1020.00	     8.370   128.460    28.509
   4	  17850.00	   1200.00	    99.370   113.650    60.646
   4	  17850.00	   1230.00	    98.808   113.220    58.002
   4	  17850.00	   1260.00	    98.796   113.840    58.762
   4	  17850.00	   1350.00	    72.167   148.630    63.848
   1	  17850.00	   1410.00	   113.540   112.120   101.570
   4	  17850.00	   1530.00	    97.420    96.884    71.259
   1	  17850.00	   1560.00	   353.450    58.922   274.460
   4	  17850.00	   1590.00	   173.220   121.070   266.570
   4	  17850.00	   1620.00	   174.060   121.790    87.021
   4	  17850.00	   1770.00	   154.000   130.460   288.050
   4	  17850.00	   1800.00	   154.100   130.160   289.010
   2	  17850.00	   1830.00	     0.999   115.500   110.730
   4	  17850.00	   1890.00	   173.390    33.338   192.730
   2	  17850.00	   1950.00	     1.211   114.780    51.928
   2	  17850.00	   2010.00	     1.666   114.410    50.475
   2	  17850.00	   2040.00	     2.005   114.110    49.494
   2	  17850.00	   2070.00	     1.325   113.440    49.455
   2	  17850.00	   2130.00	     2.412   118.210    51.415
   2	  17850.00	   2160.00	     2.031   116.840    51.043
   2	  17850.00	   2280.00	     1.720   118.870    50.064
   3	  17850.00	   2580.00	    48.107   141.100   131.070
   4	  17850.00	   2610.00	   140.890    94.678   321.450
   2	  17850.00	   2760.00	    45.635   101.850   109.210
   4	  17850.00	   2790.00	   145.800    64.001   356.730
   1	  17850.00	   2850.00	   252.010    51.130    55.292
   4	  17850.00	   2880.00	   121.330    79.601    75.216
   4	  17850.00	   2940.00	     2.212   136.930   349.710
   4	  17850.00	   2970.00	   178.880   118.590   279.330
   4	  17850.00	   3000.00	    68.104    56.801   320.920
   2	  17850.00	   3030.00	   168.340    31.145    70.086
   2	  17850.00	   3150.00	    47.750    90.121    15.694
   2	  17850.00	   3180.00	    44.969    88.388    10.840
   1	  17850.00	   3240.00	     8.249   113.270   221.110
   2	  17850.00	   3300.00	   163.960    28.173    93.864
   2	  17850.00	   3360.00	   160.810    28.014    96.136
   1	  17850.00	   3450.00	   198.390   101.000   140.290
   1	  17850.00	   3630.00	   256.940   120.580   143.480
   1	  17850.00	   3690.00	   256.470   120.580   143.000
   4	  17850.00	   3810.00	    63.115    31.690   167.370
   2	  17850.00	   3870.00	   172.840    13.713    74.996
   1	  17850.00	   3900.00	   112.340   111.470   195.570
   4	  17880.00	   1020.00	     8.185   128.950    30.072
   4	  17880.00	   1080.00	     8.793   128.870    29.703
   4	  17880.00	   1170.00	    98.836   113.660    58.475
   4	  17880.00	   1200.00	    98.860   113.530    59.828
   4	  17880.00	   1230.00	    98.569   113.860    58.560
   4	  17880.00	   1260.00	    98.911   113.990    59.102
   4	  17880.00	   1290.00	    99.123   113.590    59.116
   4	  17880.00	   1320.00	    73.674   148.730    64.361
   1	  17880.00	   1500.00	   101.040   112.820    93.058
   1	  17880.00	   1620.00	   175.000   121.520    87.588
   4	  17880.00	   1650.00	    12.594    61.988   359.030
   4	  17880.00	   1770.00	   153.380   129.680   287.570
   2	  17880.00	   1830.00	     1.446   115.380    51.811
   2	  17880.00	   1860.00	     0.880   114.800    51.080
   2	  17880.00	   1890.00	     1.574   114.630    50.755
   2	  17880.00	   2010.00	     1.861   114.320    50.593
   2	  17880.00	   2070.00	     1.184   113.370    49.932
   2	  17880.00	   2160.00	   179.830    63.524    69.924
   4	  17880.00	   2610.00	   140.680    94.209   322.360
   4	  17880.00	   2640.00	   140.870    94.282   321.900
   2	  17880.00	   2700.00	    45.824   101.300   108.230
   2	  17880.00	   2760.00	    45.724   101.850   109.050
   4	  17880.00	   2850.00	    69.039   130.030   303.780
   1	  17880.00	   2970.00	    79.197    61.663   126.320
   2	  17880.00	   3030.00	   168.180    31.130    70.671
   2	  17880.00	   3060.00	   169.160    31.068    69.779
   2	  17880.00	   3120.00	    47.211    90.275    16.882
   2	  17880.00	   3180.00	    43.829    88.782    10.659
   2	  17880.00	   3270.00	   165.200    28.739    93.256
   2	  17880.00	   3300.00	   165.070    29.186    93.583
   2	  17880.00	   3330.00	   162.270    27.636    94.910
   2	  17880.00	   3360.00	   161.040    28.020    95.916
   2	  17880.00	   3390.00	   162.610    28.511    93.594
   1	  17880.00	   3450.00	   198.530   100.290   140.220
   1	  17880.00	   3480.00	   197.900   100.360   139.850
   1	  17880.00	   3750.00	   338.690   121.900   279.470
   1	  17880.00	   3840.00	    74.770     9.894   352.790
   2	  17880.00	   3870.00	   170.410    13.635    77.564
   1	  17880.00	   3900.00	   295.590    64.828   163.550
   1	  17880.00	   3930.00	    87.140   123.870   285.900
   2	  17880.00	   3960.00	    34.943    83.533    12.947
   2	  17880.00	   3990.00	    35.349    83.262    12.245
   4	  17910.00	   1050.00	     7.311   128.870    29.456
   4	  17910.00	   1140.00	    98.764   113.410    59.817
   1	  17910.00	   1170.00	   275.900    69.010   301.210
   4	  17910.00	   1200.00	    99.184   113.710    60.064
   4	  17910.00	   1230.00	    99.224   113.850    58.660
   4	  17910.00	   1260.00	    99.153   113.600    59.408
   4	  17910.00	   1470.00	   100.820   108.350    95.151
   4	  17910.00	   1500.00	   100.410   108.210    93.224
   1	  17910.00	   1620.00	   285.850   162.700   297.020
   4	  17910.00	   1650.00	    12.223    62.269   358.840
   4	  17910.00	   1710.00	    12.520    62.093   358.690
   2	  17910.00	   1830.00	     1.384   115.330    51.767
   2	  17910.00	   1890.00	     1.796   114.770    50.818
   2	  17910.00	   1950.00	     0.278   114.350    49.997
   2	  17910.00	   1980.00	     0.398   114.030    50.479
   2	  17910.00	   2010.00	     0.724   114.260    50.628
   2	  17910.00	   2040.00	     0.328   114.460    50.683
   2	  17910.00	   2400.00	    73.718   139.980    54.964
   1	  17910.00	   2430.00	    40.395    77.617    85.312
   2	  17910.00	   2700.00	    45.902   101.650   108.390
   2	  17910.00	   2790.00	    45.469   102.170   108.850
   4	  17910.00	   2850.00	    70.658   131.720   125.200
   2	  17910.00	   2970.00	    86.896   159.300    11.060
   2	  17910.00	   3030.00	    80.318   152.420    36.931
   2	  17910.00	   3090.00	    85.956   156.750    38.646
   2	  17910.00	   3120.00	    46.263    90.958    18.489
   2	  17910.00	   3180.00	    46.714    90.035    14.875
   2	  17910.00	   3270.00	   164.510    28.160    93.214
   2	  17910.00	   3360.00	   162.470    27.728    93.556
   1	  17910.00	   3450.00	   198.510   100.950   140.390
   1	  17910.00	   3480.00	   198.620   100.660   140.550
   1	  17910.00	   3630.00	   174.610    72.545   225.710
   1	  17910.00	   3720.00	   339.370   122.180   280.350
   1	  17910.00	   3840.00	    76.038     9.779   351.220
   2	  17910.00	   3990.00	    34.960    83.853    12.569
   4	  17940.00	   1050.00	     6.665   129.110    28.656
   4	  17940.00	   1110.00	   103.350    90.773    53.367
   4	  17940.00	   1290.00	   174.700   122.900   123.310
   4	  17940.00	   1320.00	   177.420   124.780   124.420
   4	  17940.00	   1350.00	   177.980   124.300   125.470
   4	  17940.00	   1410.00	   100.060   109.170    94.337
   1	  17940.00	   1560.00	   285.600   161.630   295.940
   1	  17940.00	   1620.00	   285.710   162.890   296.920
   4	  17940.00	   1650.00	    12.782    61.827   359.090
   4	  17940.00	   1680.00	    12.820    62.171   359.120
   4	  17940.00	   1770.00	    11.746    62.936   359.300
   2	  17940.00	   1860.00	     1.125   115.800   112.270
   2	  17940.00	   1890.00	     1.640   115.180    53.029
   2	  17940.00	   1920.00	     1.290   115.240    52.212
   2	  17940.00	   2010.00	     0.761   114.750    50.633
   2	  17940.00	   2070.00	     0.907   115.360    51.145
   2	  17940.00	   2100.00	     0.541   115.380    50.829
   4	  17940.00	   2430.00	    39.455    78.552    84.224
   4	  17940.00	   2460.00	    27.212    80.200    86.956
   4	  17940.00	   2490.00	    27.392    79.986    86.816
   4	  17940.00	   2520.00	    27.257    79.722    86.912
   2	  17940.00	   2610.00	   145.750    56.326    91.784
   4	  17940.00	   2670.00	     4.019    64.197   333.160
   2	  17940.00	   2700.00	    46.936   101.450   108.550
   2	  17940.00	   2790.00	    37.130    88.848   103.270
   1	  17940.00	   2850.00	   192.340   135.470    79.378
   2	  17940.00	   3060.00	   174.090    34.502    66.145
   3	  17940.00	   3120.00	    52.508    91.566   165.910
   2	  17940.00	   3180.00	    46.889    90.531    15.337
   2	  17940.00	   3270.00	   165.150    29.749    90.760
   2	  17940.00	   3330.00	   161.390    27.414    94.085
   2	  17940.00	   3360.00	   162.230    27.247    93.440
   2	  17940.00	   3390.00	    87.152    52.139    56.720
   1	  17940.00	   3450.00	   198.590   100.460   140.150
   1	  17940.00	   3480.00	   198.810   100.530   140.380
   4	  17940.00	   3900.00	    89.850   124.820   287.670
   4	  17940.00	   3930.00	    89.624   124.690   287.580
   4	  17970.00	   1020.00	   110.000   155.470   237.820
   4	  17970.00	   1110.00	   104.020    90.604    54.189
   4	  17970.00	   1140.00	   104.140    90.670    54.981
   4	  17970.00	   1170.00	   103.120    90.538    53.098
   1	  17970.00	   1200.00	   106.760    92.394    54.342
   4	  17970.00	   1230.00	   103.330    90.986    54.136
   4	  17970.00	   1290.00	   178.210   123.910   126.650
   4	  17970.00	   1320.00	   177.710   124.310   125.430
   4	  17970.00	   1350.00	   177.740   124.820   125.310
   4	  17970.00	   1380.00	   178.570   125.230   126.800
   4	  17970.00	   1410.00	   178.620   125.000   126.290
   1	  17970.00	   1440.00	   358.270    53.472   234.990
   4	  17970.00	   1470.00	   100.430   107.980    96.124
   4	  17970.00	   1500.00	   100.860   108.180    94.214
   1	  17970.00	   1530.00	   103.390   109.360    94.475
   1	  17970.00	   1620.00	    49.528    90.453    46.149
   4	  17970.00	   1740.00	    32.699    46.687   235.000
   2	  17970.00	   1830.00	     1.872   115.450    52.679
   2	  17970.00	   1860.00	     1.964   115.560    52.787
   2	  17970.00	   1890.00	     0.811   115.290    52.322
   2	  17970.00	   1950.00	     0.509   116.620    52.640
   2	  17970.00	   1980.00	     0.770   115.280    53.037
   2	  17970.00	   2010.00	     1.166   115.800    52.981
   2	  17970.00	   2040.00	     0.674   115.160    51.194
   2	  17970.00	   2070.00	     0.641   116.040    51.108
   2	  17970.00	   2100.00	     0.612   115.790    51.183
   2	  17970.00	   2160.00	     0.861   116.180    50.452
   1	  17970.00	   2340.00	    31.698    44.669   152.320
   1	  17970.00	   2370.00	    27.792    48.872   152.600
   4	  17970.00	   2430.00	    32.092    74.358   104.280
   1	  17970.00	   2460.00	    33.074    74.048   106.220
   4	  17970.00	   2490.00	    27.069    80.131    87.137
   4	  17970.00	   2520.00	    27.359    79.931    87.489
   4	  17970.00	   2580.00	   173.950    28.440   349.290
   4	  17970.00	   2640.00	     3.046    64.559     4.025
   2	  17970.00	   2670.00	     3.511    64.174    93.492
   2	  17970.00	   2700.00	    47.515   103.200    47.902
   2	  17970.00	   2730.00	    47.760   102.620    47.849
   4	  17970.00	   2790.00	   156.370   135.650    20.119
   1	  17970.00	   2820.00	   275.310    45.480    27.156
   1	  17970.00	   2880.00	   301.120   100.870   266.720
   1	  17970.00	   2910.00	   301.440   100.630   266.350
   4	  17970.00	   2940.00	    75.059    28.051   244.980
   1	  17970.00	   2970.00	   106.600   150.890   218.940
   4	  17970.00	   3000.00	    92.155    47.806    84.529
   1	  17970.00	   3210.00	    24.497   106.210    33.921
   2	  17970.00	   3270.00	   162.660    29.405    91.932
   2	  17970.00	   3300.00	   160.370    28.468    32.729
   2	  17970.00	   3330.00	   158.960    28.225    94.030
   4	  17970.00	   3510.00	   167.840    44.826   198.190
   1	  17970.00	   3600.00	   151.230   100.810   219.200
   1	  17970.00	   3630.00	   151.300   100.790   219.020
   1	  17970.00	   3660.00	   151.850   101.390   219.380
   1	  17970.00	   3720.00	   329.100    43.468   119.080
   1	  17970.00	   3750.00	   312.550    65.991    20.968
   1	  17970.00	   3780.00	   312.830    66.564    20.189
   1	  17970.00	   3810.00	   312.230    66.906    20.835
   2	  17970.00	   3870.00	    18.466   151.550    68.644
   4	  17970.00	   3900.00	   110.580    59.004   215.470
   4	  17970.00	   3930.00	    89.874   125.100   287.970
   2	  17970.00	   3960.00	    35.406    83.965    10.165
   2	  17970.00	   3990.00	    34.761    83.900    12.389
   4	  18000.00	   1020.00	   113.820   149.120   243.410
   4	  18000.00	   1080.00	    28.295   126.230    38.125
   1	  18000.00	   1110.00	   281.280    91.615   305.840
   1	  18000.00	   1170.00	   284.670    89.436   305.360
   4	  18000.00	   1200.00	   145.850   142.970   153.790
   4	  18000.00	   1230.00	   177.830   124.510   125.220
   4	  18000.00	   1260.00	   178.190   125.060   125.790
   4	  18000.00	   1320.00	   178.220   124.980   126.420
   1	  18000.00	   1350.00	   357.500    54.397   234.820
   4	  18000.00	   1410.00	   101.460   108.170    95.957
   4	  18000.00	   1500.00	   104.550    92.341   273.790
   1	  18000.00	   1530.00	   268.660    58.879   337.940
   4	  18000.00	   1560.00	    89.342   124.250    20.918
   4	  18000.00	   1590.00	    88.797   123.860    20.720
   4	  18000.00	   1620.00	    88.305   122.940    18.077
   4	  18000.00	   1710.00	    32.576    46.698   234.570
   1	  18000.00	   1740.00	    31.706    47.509   237.030
   2	  18000.00	   1770.00	     1.345   115.380    51.400
   2	  18000.00	   1890.00	     1.746   115.830    52.955
   2	  18000.00	   1920.00	     1.866   116.850    52.403
   2	  18000.00	   1950.00	     1.271   115.690    52.302
   2	  18000.00	   2100.00	     1.503   116.510    51.752
   2	  18000.00	   2130.00	     1.048   117.240    52.361
   2	  18000.00	   2160.00	     1.458   116.620    52.191
   2	  18000.00	   2190.00	   179.510    62.952    67.170
   3	  18000.00	   2340.00	   178.340   158.250   224.180
   1	  18000.00	   2370.00	   211.830   106.680   257.160
   4	  18000.00	   2430.00	    27.480    79.666    87.175
   1	  18000.00	   2460.00	    27.919    79.001    87.638
   2	  18000.00	   2520.00	   173.330   117.150    30.538
   3	  18000.00	   2550.00	   101.050    72.346   262.570
   4	  18000.00	   2640.00	     4.030    61.787    58.926
   2	  18000.00	   2670.00	     4.992    61.442    90.751
   4	  18000.00	   2700.00	   156.400   135.630    20.153
   4	  18000.00	   2730.00	   156.570   135.660    19.934
   4	  18000.00	   2760.00	   157.320   135.560    20.785
   4	  18000.00	   2790.00	   171.890    56.976    74.956
   1	  18000.00	   2820.00	   133.690    28.896   344.770
   4	  18000.00	   2880.00	    67.123    23.719   255.770
   2	  18000.00	   2910.00	   101.670   161.770    74.490
   4	  18000.00	   2940.00	    83.483   140.190   269.450
   4	  18000.00	   2970.00	    84.322   139.440   270.850
   2	  18000.00	   3000.00	    36.888    83.294    23.256
   1	  18000.00	   3060.00	    49.790   116.970   198.470
   2	  18000.00	   3090.00	     0.933    92.359   113.920
   1	  18000.00	   3180.00	    24.710   106.110    33.575
   2	  18000.00	   3240.00	   161.720    29.606    94.602
   2	  18000.00	   3270.00	   160.340    28.291    94.480
   2	  18000.00	   3300.00	   159.730    27.303    95.796
   2	  18000.00	   3360.00	   159.060    27.716    96.893
   2	  18000.00	   3480.00	    79.424    49.452    67.477
   1	  18000.00	   3540.00	   201.920    49.672   129.800
   1	  18000.00	   3600.00	   118.870    77.545   259.580
   1	  18000.00	   3630.00	   148.140   137.440   242.180
   1	  18000.00	   3660.00	   148.080   137.000   242.410
   1	  18000.00	   3720.00	   312.570    66.315    20.587
   1	  18000.00	   3750.00	   312.910    66.635    20.373
   2	  18000.00	   3780.00	    12.573   153.460    61.399
   2	  18000.00	   3810.00	    11.810   153.090    60.915
   4	  18000.00	   3840.00	   128.120   145.050   169.810
   4	  18000.00	   3900.00	   113.720    57.598   213.790
   2	  18000.00	   3930.00	    34.693    84.480    10.328
   2	  18000.00	   3960.00	    35.912    83.873    11.876
   4	  18030.00	   1020.00	   112.560   148.730   242.950
   4	  18030.00	   1080.00	    27.714   126.770    37.772
   4	  18030.00	   1110.00	   104.000    90.565    54.535
   4	  18030.00	   1290.00	   178.420   124.870   126.070
   4	  18030.00	   1350.00	   178.800   125.900   126.580
   4	  18030.00	   1410.00	   101.290   108.010    96.111
   4	  18030.00	   1500.00	   105.810    93.730    94.343
   4	  18030.00	   1530.00	    89.438   124.330    21.857
   1	  18030.00	   1560.00	   268.120    58.368   338.960
   4	  18030.00	   1590.00	    88.833   122.990    20.107
   4	  18030.00	   1680.00	    32.441    45.201   234.070
   1	  18030.00	   1740.00	    33.195    47.541    55.211
   2	  18030.00	   1770.00	     1.210   115.360    51.736
   2	  18030.00	   1830.00	     1.417   115.820    52.782
   2	  18030.00	   1860.00	     1.938   115.420    52.901
   2	  18030.00	   1890.00	     1.188   115.530    53.165
   2	  18030.00	   1920.00	     1.559   115.700    52.881
   2	  18030.00	   1950.00	     1.811   116.690    52.595
   2	  18030.00	   1980.00	     1.282   115.660    53.192
   4	  18030.00	   2310.00	    61.686    73.552   351.690
   3	  18030.00	   2340.00	   177.340   158.300   222.910
   4	  18030.00	   2370.00	    32.245    74.279   104.150
   1	  18030.00	   2400.00	    33.473    74.269    14.562
   4	  18030.00	   2430.00	    27.581    79.671    87.080
   3	  18030.00	   2640.00	   178.350   116.870   357.560
   1	  18030.00	   2670.00	   184.880   117.860   180.040
   4	  18030.00	   2700.00	   156.790   135.740    20.266
   4	  18030.00	   2730.00	   156.780   135.740    19.928
   4	  18030.00	   2760.00	   157.210   135.530    20.690
   2	  18030.00	   3000.00	    36.011    83.592    23.578
   1	  18030.00	   3060.00	    49.662   116.580   198.940
   2	  18030.00	   3150.00	     1.048    91.541    55.160
   1	  18030.00	   3180.00	    24.904   106.610    33.227
   2	  18030.00	   3240.00	   162.460    28.883    94.552
   2	  18030.00	   3270.00	   160.090    29.021    95.137
   2	  18030.00	   3300.00	   159.380    27.626    96.286
   2	  18030.00	   3390.00	   156.220    27.403    98.723
   1	  18030.00	   3540.00	   201.980    49.619   129.240
   4	  18030.00	   3570.00	   104.960    42.082   260.510
   1	  18030.00	   3600.00	   118.810    77.539   259.790
   1	  18030.00	   3690.00	   312.580    66.634    20.728
   1	  18030.00	   3720.00	   312.640    66.583    20.744
   1	  18030.00	   3750.00	   312.630    66.352    20.632
   2	  18030.00	   3780.00	    12.390   153.440    61.517
   2	  18030.00	   3810.00	    13.180   152.460    62.315
   4	  18030.00	   3840.00	   127.660   144.910   169.160
   4	  18030.00	   3870.00	   114.100    57.630   214.370
   4	  18030.00	   3900.00	   113.450    57.716   213.910
   2	  18030.00	   3930.00	    35.049    84.625    10.484
   2	  18030.00	   3960.00	    34.935    84.629    11.620
   4	  18060.00	   1050.00	   112.220   148.930   242.810
   4	  18060.00	   1170.00	   144.570   143.200   152.570
   1	  18060.00	   1230.00	   145.950   143.730   153.360
   1	  18060.00	   1260.00	   325.230    36.368   208.580
   1	  18060.00	   1380.00	   339.210    25.359    90.635
   4	  18060.00	   1410.00	   157.790   155.310   267.430
   4	  18060.00	   1500.00	   105.750    93.646    94.373
   4	  18060.00	   1530.00	    92.004   124.180   203.720
   4	  18060.00	   1560.00	    88.750   124.250    20.360
   1	  18060.00	   1590.00	   267.550    59.872   342.190
   4	  18060.00	   1620.00	    88.677   122.870    17.954
   4	  18060.00	   1650.00	    88.173   123.950    17.503
   1	  18060.00	   1680.00	    31.680    46.622    55.756
   1	  18060.00	   1710.00	    32.107    47.084    55.294
   4	  18060.00	   1740.00	   138.520    91.827   292.340
   2	  18060.00	   1770.00	     1.865   115.190    53.975
   2	  18060.00	   1830.00	     1.837   115.230    52.925
   2	  18060.00	   1890.00	     1.184   115.650    53.131
   2	  18060.00	   2070.00	     1.016   115.880    54.356
   2	  18060.00	   2130.00	     0.521   117.810    54.325
   2	  18060.00	   2160.00	   179.450    60.988    68.254
   2	  18060.00	   2190.00	   179.790    62.148    67.900
   2	  18060.00	   2220.00	   177.870    60.954    68.716
   2	  18060.00	   2280.00	     0.023   118.320    51.206
   1	  18060.00	   2370.00	    31.930    73.739   104.930
   4	  18060.00	   2490.00	     5.392   130.320    54.238
   2	  18060.00	   2610.00	     4.055    62.167    89.723
   4	  18060.00	   2640.00	     3.738    62.191    59.896
   3	  18060.00	   2670.00	   171.050   109.480   324.660
   4	  18060.00	   2760.00	   156.000   135.630    19.389
   4	  18060.00	   2850.00	    26.381    69.003    26.306
   4	  18060.00	   2910.00	    58.281    24.779   268.140
   2	  18060.00	   3120.00	     0.535    91.301    56.786
   2	  18060.00	   3240.00	   162.180    28.262    94.975
   2	  18060.00	   3270.00	   160.650    28.132    94.906
   2	  18060.00	   3300.00	   159.820    27.527    95.572
   2	  18060.00	   3390.00	   158.790    25.275    97.635
   2	  18060.00	   3450.00	   142.400   101.690    24.568
   1	  18060.00	   3540.00	   201.790    49.924   129.710
   1	  18060.00	   3600.00	   118.890    77.838   260.190
