X         Y         Z         data
-29.0886  -52.4772  0         272.6
-30       -51.9615  0         254.2
-30.9023  -51.43    0         232.6
-31.7952  -50.8829  0         262.6
-32.6783  -50.3202  0         222.6
-33.5516  -49.7422  0         260.1
-34.4146  -49.1491  0         244.2
-35.2671  -48.541   0         241.7
-36.1089  -47.9181  0         226.7
-36.9397  -47.2807  0         232.6
-37.7592  -46.6288  0         220.9
-38.5673  -45.9627  0         244.2
-39.3635  -45.2826  0         254.2
-40.1478  -44.5887  0         225.9
-40.9199  -43.8812  0         244.2
-41.6795  -43.1604  0         245.9
-42.4264  -42.4264  0         222.6
-43.1604  -41.6795  0         242.6
-43.8812  -40.9199  0         246.7
-44.5887  -40.1478  0         234.2
-45.2826  -39.3635  0         260.9
-45.9627  -38.5673  0         260.1
-46.6288  -37.7592  0         248.4
-47.2807  -36.9397  0         220.1
-47.9181  -36.1089  0         255.1
-48.541   -35.2671  0         245.1
-49.1491  -34.4146  0         258.4
-49.7422  -33.5516  0         249.2
-50.3202  -32.6783  0         258.4
-50.8829  -31.7952  0         271.7
-51.43    -30.9023  0         269.2
-51.9615  -30       0         264.2
-52.4772  -29.0886  0         271.7
-52.9769  -28.1683  0         276.7
-53.4604  -27.2394  0         255.9
-53.9276  -26.3023  0         275.1
-54.3785  -25.3571  0         258.4
-54.8127  -24.4042  0         253.4
-55.2303  -23.4439  0         246.7
-55.631   -22.4764  0         251.7
-56.0148  -21.5021  0         244.2
-56.3816  -20.5212  0         242.6
-56.7311  -19.5341  0         234.2
-57.0634  -18.541   0         255.9
-57.3783  -17.5423  0         204.2
-57.6757  -16.5382  0         229.2
-57.9556  -15.5291  0         224.2
-58.2177  -14.5153  0         215.0
-58.4622  -13.4971  0         201.7
-58.6889  -12.4747  0         217.6
-58.8976  -11.4485  0         188.4
-59.0885  -10.4189  0         236.7
-59.2613  -9.38607  0         213.4
-59.4161  -8.35039  0         190.9
-59.5528  -7.31216  0         215.9
-59.6713  -6.27171  0         195.0
-59.7717  -5.22934  0         197.5
-59.8538  -4.18539  0         183.4
-59.9178  -3.14016  0         219.2
-59.9635  -2.09397  0         190.0
-59.9909  -1.04714  0         174.2
-60       0         0         188.4
-59.9909  1.04714   0         192.5
-59.9635  2.09397   0         180.9
-59.9178  3.14016   0         185.0
-59.8538  4.18539   0         218.4
-59.7717  5.22934   0         191.7
-59.6713  6.27171   0         220.9
-59.5528  7.31216   0         199.2
-59.4161  8.35039   0         186.7
-59.2613  9.38607   0         184.2
-59.0885  10.4189   0         192.5
-58.8976  11.4485   0         169.2
-58.6889  12.4747   0         171.7
-58.4622  13.4971   0         168.4
-58.2177  14.5153   0         173.4
-57.9556  15.5291   0         177.5
-57.6757  16.5382   0         195.0
-57.3783  17.5423   0         191.7
-57.0634  18.541    0         204.2
-56.7311  19.5341   0         187.5
-56.3816  20.5212   0         165.9
-56.0148  21.5021   0         186.7
-55.631   22.4764   0         172.5
-55.2303  23.4439   0         189.2
-54.8127  24.4042   0         205.9
-54.3785  25.3571   0         176.7
-53.9276  26.3023   0         214.2
-53.4604  27.2394   0         191.7
-52.9769  28.1683   0         176.7
-52.4772  29.0886   0         218.4
-51.9615  30        0         208.4
-51.43    30.9023   0         190.0
-50.8829  31.7952   0         203.4
-50.3202  32.6783   0         179.2
-49.7422  33.5516   0         155.0
-49.1491  34.4146   0         186.7
-48.541   35.2671   0         206.7
-47.9181  36.1089   0         180.9
-47.2807  36.9397   0         193.4
-46.6288  37.7592   0         196.7
-45.9627  38.5673   0         200.9
-45.2826  39.3635   0         212.5
-44.5887  40.1478   0         197.5
-43.8812  40.9199   0         207.5
-43.1604  41.6795   0         196.7
-42.4264  42.4264   0         226.7
-41.6795  43.1604   0         229.2
-40.9199  43.8812   0         230.1
-40.1478  44.5887   0         235.1
-39.3635  45.2826   0         232.6
-38.5673  45.9627   0         244.2
-37.7592  46.6288   0         230.9
-36.9397  47.2807   0         260.1
-36.1089  47.9181   0         238.4
-35.2671  48.541    0         232.6
-34.4146  49.1491   0         273.4
-33.5516  49.7422   0         248.4
-32.6783  50.3202   0         280.1
-31.7952  50.8829   0         272.6
-30.9023  51.43     0         291.8
-30       51.9615   0         301.8
-29.0886  52.4772   0         285.1
-28.1683  52.9769   0         323.4
-27.2394  53.4604   0         284.3
-26.3023  53.9276   0         320.1
-25.3571  54.3785   0         318.4
-24.4042  54.8127   0         298.4
-23.4439  55.2303   0         322.6
-22.4764  55.631    0         312.6
-21.5021  56.0148   0         279.3
-20.5212  56.3816   0         290.1
-19.5341  56.7311   0         279.3
-18.541   57.0634   0         267.6
-17.5423  57.3783   0         289.3
-16.5382  57.6757   0         280.1
-15.5291  57.9556   0         248.4
-14.5153  58.2177   0         255.9
-13.4971  58.4622   0         258.4
-12.4747  58.6889   0         254.2
-11.4485  58.8976   0         265.9
-10.4189  59.0885   0         264.2
-9.38607  59.2613   0         287.6
-8.35039  59.4161   0         264.2
-7.31216  59.5528   0         289.3
-6.27171  59.6713   0         -1.0
-5.22934  59.7717   0         -1.0
-4.18539  59.8538   0         -1.0
-3.14016  59.9178   0         -1.0
-2.09397  59.9635   0         -1.0
-1.04714  59.9909   0         -1.0
0         60        0         257.6
0         55        0         262.6
0.95988   54.9916   0         284.3
1.91947   54.9665   0         268.4
2.87848   54.9246   0         270.9
3.83661   54.866    0         292.6
4.79357   54.7907   0         290.9
5.74907   54.6987   0         289.3
6.70281   54.59     0         269.2
7.65452   54.4647   0         297.6
8.6039    54.3229   0         318.4
9.55065   54.1644   0         316.8
10.4945   53.9895   0         293.4
11.4351   53.7981   0         310.1
12.3723   53.5904   0         281.8
13.3057   53.3663   0         314.3
14.235    53.1259   0         318.4
15.1601   52.8694   0         313.4
16.0804   52.5968   0         295.9
16.9959   52.3081   0         300.9
17.9062   52.0035   0         315.9
18.8111   51.6831   0         311.8
19.7102   51.3469   0         299.3
20.6034   50.9951   0         346.0
21.4902   50.6278   0         320.1
22.3705   50.245    0         282.6
23.244    49.8469   0         292.6
24.1104   49.4337   0         315.9
24.9695   49.0054   0         269.2
25.8209   48.5621   0         295.9
26.6645   48.1041   0         295.1
27.5      47.6314   0         269.2
28.3271   47.1442   0         282.6
29.1456   46.6427   0         281.8
29.9551   46.1269   0         254.2
30.7556   45.5971   0         251.7
31.5467   45.0534   0         250.9
32.3282   44.4959   0         260.1
33.0998   43.925    0         236.7
33.8614   43.3406   0         240.1
34.6126   42.743    0         245.9
35.3533   42.1324   0         230.9
36.0832   41.509    0         245.9
36.8022   40.873    0         250.9
37.5099   40.2244   0         237.6
38.2062   39.5637   0         226.7
38.8909   38.8909   0         263.4
39.5637   38.2062   0         263.4
40.2244   37.5099   0         257.6
40.873    36.8022   0         260.1
41.509    36.0832   0         245.1
42.1324   35.3533   0         268.4
42.743    34.6126   0         214.2
43.3406   33.8614   0         244.2
43.925    33.0998   0         230.9
44.4959   32.3282   0         254.2
45.0534   31.5467   0         255.1
45.5971   30.7556   0         268.4
46.1269   29.9551   0         237.6
46.6427   29.1456   0         275.9
47.1442   28.3271   0         280.9
47.6314   27.5      0         275.1
48.1041   26.6645   0         298.4
48.5621   25.8209   0         320.9
49.0054   24.9695   0         298.4
49.4337   24.1104   0         313.4
49.8469   23.244    0         309.3
50.245    22.3705   0         295.1
50.6278   21.4902   0         329.3
50.9951   20.6034   0         290.1
51.3469   19.7102   0         286.8
51.6831   18.8111   0         280.9
52.0035   17.9062   0         268.4
52.3081   16.9959   0         259.2
52.5968   16.0804   0         226.7
52.8694   15.1601   0         235.9
53.1259   14.235    0         243.4
53.3663   13.3057   0         248.4
53.5904   12.3723   0         216.7
53.7981   11.4351   0         235.9
53.9895   10.4945   0         200.0
54.1644   9.55065   0         233.4
54.3229   8.6039    0         191.7
54.4647   7.65452   0         184.2
54.59     6.70281   0         210.9
54.6987   5.74907   0         202.5
54.7907   4.79357   0         201.7
54.866    3.83661   0         182.5
54.9246   2.87848   0         193.4
54.9665   1.91947   0         170.0
54.9916   0.95988   0         181.7
55        0         0         172.5
54.9916   -0.95988  0         205.9
54.9665   -1.91947  0         200.9
54.9246   -2.87848  0         180.0
54.866    -3.83661  0         183.4
54.7907   -4.79357  0         157.5
54.6987   -5.74907  0         167.5
54.59     -6.70281  0         189.2
54.4647   -7.65452  0         183.4
54.3229   -8.6039   0         180.0
54.1644   -9.55065  0         178.4
53.9895   -10.4945  0         182.5
53.7981   -11.4351  0         165.0
53.5904   -12.3723  0         155.9
53.3663   -13.3057  0         173.4
53.1259   -14.235   0         180.9
52.8694   -15.1601  0         163.4
52.5968   -16.0804  0         176.7
52.3081   -16.9959  0         175.9
52.0035   -17.9062  0         169.2
51.6831   -18.8111  0         162.5
51.3469   -19.7102  0         158.4
50.9951   -20.6034  0         181.7
50.6278   -21.4902  0         187.5
50.245    -22.3705  0         156.7
49.8469   -23.244   0         161.7
49.4337   -24.1104  0         172.5
49.0054   -24.9695  0         173.4
48.5621   -25.8209  0         186.7
48.1041   -26.6645  0         177.5
47.6314   -27.5     0         183.4
47.1442   -28.3271  0         187.5
46.6427   -29.1456  0         165.9
46.1269   -29.9551  0         175.0
45.5971   -30.7556  0         199.2
45.0534   -31.5467  0         190.0
44.4959   -32.3282  0         204.2
43.925    -33.0998  0         188.4
43.3406   -33.8614  0         185.9
42.743    -34.6126  0         200.9
42.1324   -35.3533  0         213.4
41.509    -36.0832  0         220.1
40.873    -36.8022  0         195.9
40.2244   -37.5099  0         221.7
39.5637   -38.2062  0         231.7
38.8909   -38.8909  0         220.9
38.2062   -39.5637  0         230.9
37.5099   -40.2244  0         238.4
36.8022   -40.873   0         232.6
36.0832   -41.509   0         231.7
35.3533   -42.1324  0         274.2
34.6126   -42.743   0         273.4
33.8614   -43.3406  0         272.6
33.0998   -43.925   0         260.1
32.3282   -44.4959  0         295.1
31.5467   -45.0534  0         350.1
30.7556   -45.5971  0         311.8
29.9551   -46.1269  0         302.6
29.1456   -46.6427  0         301.8
28.3271   -47.1442  0         287.6
27.5      -47.6314  0         292.6
26.6645   -48.1041  0         296.8
25.8209   -48.5621  0         288.4
24.9695   -49.0054  0         274.2
24.1104   -49.4337  0         265.1
23.244    -49.8469  0         249.2
22.3705   -50.245   0         277.6
21.4902   -50.6278  0         249.2
20.6034   -50.9951  0         238.4
19.7102   -51.3469  0         220.1
18.8111   -51.6831  0         245.9
17.9062   -52.0035  0         232.6
16.9959   -52.3081  0         222.6
16.0804   -52.5968  0         256.7
15.1601   -52.8694  0         254.2
14.235    -53.1259  0         246.7
13.3057   -53.3663  0         238.4
12.3723   -53.5904  0         247.6
11.4351   -53.7981  0         253.4
10.4945   -53.9895  0         241.7
9.55065   -54.1644  0         230.9
8.6039    -54.3229  0         246.7
7.65452   -54.4647  0         245.9
6.70281   -54.59    0         227.6
5.74907   -54.6987  0         243.4
4.79357   -54.7907  0         243.4
3.83661   -54.866   0         217.6
2.87848   -54.9246  0         230.9
1.91947   -54.9665  0         231.7
0.95988   -54.9916  0         250.9
0         -55       0         263.4
-0.95988  -54.9916  0         254.2
-1.91947  -54.9665  0         246.7
-2.87848  -54.9246  0         255.9
-3.83661  -54.866   0         275.1
-4.79357  -54.7907  0         283.4
-5.74907  -54.6987  0         269.2
-6.70281  -54.59    0         260.9
-7.65452  -54.4647  0         293.4
-8.6039   -54.3229  0         275.1
-9.55065  -54.1644  0         285.1
-10.4945  -53.9895  0         283.4
-11.4351  -53.7981  0         330.9
-12.3723  -53.5904  0         244.2
-13.3057  -53.3663  0         288.4
-14.235   -53.1259  0         326.8
-15.1601  -52.8694  0         316.8
-16.0804  -52.5968  0         341.8
-16.9959  -52.3081  0         349.3
-17.9062  -52.0035  0         325.1
-18.8111  -51.6831  0         324.3
-19.7102  -51.3469  0         315.9
-20.6034  -50.9951  0         310.1
-21.4902  -50.6278  0         305.1
-22.3705  -50.245   0         315.9
-23.244   -49.8469  0         297.6
-24.1104  -49.4337  0         291.8
-24.9695  -49.0054  0         295.9
-25.8209  -48.5621  0         264.2
-26.6645  -48.1041  0         295.9
-27.5     -47.6314  0         279.3
-28.3271  -47.1442  0         245.1
-29.1456  -46.6427  0         295.9
-29.9551  -46.1269  0         263.4
-30.7556  -45.5971  0         251.7
-31.5467  -45.0534  0         250.9
-32.3282  -44.4959  0         251.7
-33.0998  -43.925   0         241.7
-33.8614  -43.3406  0         258.4
-34.6126  -42.743   0         250.1
-35.3533  -42.1324  0         260.9
-36.0832  -41.509   0         240.1
-36.8022  -40.873   0         226.7
-37.5099  -40.2244  0         233.4
-38.2062  -39.5637  0         248.4
-38.8909  -38.8909  0         233.4
-39.5637  -38.2062  0         247.6
-40.2244  -37.5099  0         261.7
-40.873   -36.8022  0         248.4
-41.509   -36.0832  0         216.7
-42.1324  -35.3533  0         249.2
